Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
509.7,24332.15,,
510.1,24672.68,,
510.5,25006.47,,
511.0,25338.07,,
511.4,25668.64,,
511.8,25993.96,,
512.3,26310.04,,
512.7,26616.80,,
513.1,26911.35,,
513.6,27198.64,,
514.0,27481.87,,
514.4,27758.08,,
514.9,28023.40,,
515.3,28270.20,,
515.8,28493.60,,
516.2,28690.55,,
516.7,28860.60,,
517.2,29004.05,,
517.7,29122.94,,
518.1,29219.44,,
518.6,29296.32,,
519.1,29356.45,,
519.6,29403.30,,
520.1,29438.27,,
520.6,29464.35,,
521.1,29482.39,,
521.6,29494.12,,
522.1,29500.22,,
522.6,29502.16,,
523.1,29500.33,,
523.6,29495.90,,
524.1,29488.98,,
524.6,29479.82,,
525.1,29468.71,,
525.6,29456.64,,
526.1,29444.23,,
526.6,29431.10,,
527.1,29417.84,,
527.6,29404.05,,
528.1,29390.25,,
528.6,29377.44,,
529.1,29365.38,,
529.6,29353.17,,
530.1,29341.06,,
530.6,29328.46,,
531.1,29316.50,,
531.6,29305.04,,
532.1,29293.26,,
532.6,29282.15,,
533.1,29271.50,,
533.6,29261.15,,
534.1,29251.00,,
534.6,29240.98,,
535.1,29231.05,,
535.6,29221.87,,
536.1,29213.06,,
536.6,29205.07,,
537.1,29197.39,,
537.6,29190.43,,
538.1,29183.64,,
538.6,29177.45,,
539.1,29171.30,,
539.6,29165.62,,
540.1,29159.90,,
540.6,29153.86,,
541.1,29147.38,,
541.6,29141.13,,
542.1,29135.45,,
542.6,29129.77,,
543.2,29123.81,,
543.7,29118.11,,
544.2,29112.97,,
544.7,29107.80,,
545.2,29102.97,,
545.7,29098.67,,
546.2,29094.27,,
546.7,29090.12,,
547.2,29086.41,,
547.7,29082.50,,
548.2,29078.75,,
548.7,29074.66,,
549.2,29069.98,,
549.7,29065.31,,
550.2,29060.29,,
550.7,29054.72,,
551.2,29049.27,,
551.7,29044.27,,
552.2,29039.87,,
552.7,29035.40,,
553.2,29031.22,,
553.7,29027.49,,
554.2,29023.56,,
554.7,29019.81,,
555.2,29016.43,,
555.7,29012.78,,
556.2,29009.25,,
556.7,29006.04,,
557.2,29003.22,,
557.7,29000.83,,
558.2,28998.12,,
558.7,28994.74,,
559.2,28991.94,,
559.7,28993.88,,
560.2,29058.74,,
560.7,29104.83,,
561.1,29226.92,,
561.6,29439.42,,
562.1,29582.43,,
562.5,29661.74,,
563.0,29753.99,,
563.5,29757.90,,
564.0,29767.64,,
564.5,29805.13,,
565.0,29777.43,,
565.5,29796.25,,
566.0,29822.50,,
566.5,29778.37,,
567.0,29709.51,,
567.5,29623.19,,
568.1,29526.64,,
568.6,29436.47,,
569.1,29346.32,,
569.6,29283.06,,
570.1,29233.11,,
570.6,29194.59,,
571.1,29188.88,,
571.6,29187.11,,
572.1,29187.57,,
572.6,29171.60,,
573.1,29149.38,,
573.7,29124.69,,
574.2,29099.04,,
574.7,29074.01,,
575.2,29049.00,,
575.7,29027.20,,
576.2,29008.68,,
